country_fr,iso3c,date,max_transit,min_transit,med_transit,max_retail,min_retail,med_retail,max_gp,min_gp,max_parks,min_parks,med_parks,max_res,min_res,med_res,max_workp,min_workp,med_workp
Pays-Bas,NLD,2020-04-07,-46,-72,-59.5,-25,-42,-8.5,-5,-16,107,29,61,21,14,17,-43,-58,-48
Pays-Bas,NLD,2020-04-08,-43,-70,-57.5,-28,-43,-9,-6,-15,128,23,64.5,19,13,15,-42,-56,-46
Pays-Bas,NLD,2020-04-09,-48,-73,-60.5,-29,-44,-3,0,-11,90,-4,41,22,14,17,-43,-58,-47.5
Pays-Bas,NLD,2020-04-10,-49,-71,-60,-30,-46,-3,3,-10,87,-12,46.5,21,15,18,-48,-59,-53.5
Pays-Bas,NLD,2020-04-11,-25,-67,-44.5,-36,-54,-4,1,-9,106,-16,37,12,9,11,-17,-30,-23.5
Pays-Bas,NLD,2020-04-12,-24,-73,-48,-61,-81,-58.5,-33,-73,97,-17,42,9,6,8,-21,-35,-28
Pays-Bas,NLD,2020-04-13,-67,-82,-74,-52,-62,-47,-42,-54,51,-24,21.5,28,23,26,-82,-88,-85
Pays-Bas,NLD,2020-04-14,-52,-74,-63,-31,-46,-11,-7,-17,43,-3,19,21,14,17,-41,-56,-46
Pays-Bas,NLD,2020-04-15,-45,-70,-58,-30,-44,-13,-10,-18,102,14,52,19,13,15,-40,-53,-43.5
Pays-Bas,NLD,2020-04-16,-45,-72,-60,-31,-46,-9,-8,-16,95,19,49,22,14,17,-40,-56,-45
Pays-Bas,NLD,2020-04-17,-45,-70,-58.5,-33,-49,-9,-5,-14,76,-11,41,20,13,16,-38,-51,-42
Pays-Bas,NLD,2020-04-18,-25,-70,-47,-38,-56,-13.5,-9,-18,93,-48,4.5,13,9,11.5,-13,-27,-19
Pays-Bas,NLD,2020-04-19,-24,-70,-42,-37,-63,-16,-12,-28,112,0,65.5,9,6,7,-14,-28,-21
Pays-Bas,NLD,2020-04-20,-48,-70,-58,-21,-41,-12,-9,-16,66,6,44,20,13,15.5,-41,-56,-45.5
Pays-Bas,NLD,2020-04-21,-48,-71,-60,-22,-42,-7,-4,-12,91,21,57.5,20,14,16,-40,-55,-44.5
Pays-Bas,NLD,2020-04-22,-41,-67,-55,-26,-42,-9.5,-7,-14,117,22,72,18,12,14,-39,-52,-41.5
Pays-Bas,NLD,2020-04-23,-40,-69,-56,-25,-42,-5,-1,-10,125,33,70.5,20,13,15.5,-40,-54,-44
Pays-Bas,NLD,2020-04-24,-42,-67,-56,-27,-45,-4,-2,-9,94,-4,53,18,12,15,-38,-50,-42
Pays-Bas,NLD,2020-04-25,-20,-68,-41.5,-31,-49,-5.5,-1,-10,98,-23,36.5,11,8,9.5,-11,-24,-16.5
Pays-Bas,NLD,2020-04-26,-10,-67,-39.5,-25,-53,-5.5,3,-16,134,5,73,7,5,6,-13,-24,-19
Pays-Bas,NLD,2020-04-27,-44,-74,-62.5,-16,-46,-18,-13,-24,199,43,129.5,23,18,21,-73,-84,-79.5
Pays-Bas,NLD,2020-04-28,-52,-73,-60,-21,-47,-8.5,0,-13,44,-27,14,19,12,14.5,-41,-56,-45
Pays-Bas,NLD,2020-04-29,-42,-68,-55,-25,-42,-8,-4,-12,72,-13,26,18,12,14,-39,-53,-42.5
Pays-Bas,NLD,2020-04-30,-43,-71,-59,-27,-44,-6,-3,-11,69,-14,25,21,13,16,-39,-55,-44
Pays-Bas,NLD,2020-05-01,-46,-69,-58.5,-33,-49,-8.5,-2,-13,56,-16,1.5,19,13,16,-38,-50,-41.5
Pays-Bas,NLD,2020-05-02,-24,-67,-46.5,-34,-51,-7.5,-5,-12,83,-25,11,12,9,11,-9,-22,-15.5
Pays-Bas,NLD,2020-05-03,-9,-67,-39,-30,-53,-12,-8,-20,129,20,63.5,8,5,6,-8,-20,-14
Pays-Bas,NLD,2020-05-04,-44,-68,-57,-7,-31,-8,-2,-13,110,34,60,19,13,15.5,-45,-59,-50.5
Pays-Bas,NLD,2020-05-05,-44,-71,-61.5,-21,-40,-8.5,-5,-14,188,82,128,23,17,20,-61,-76,-70
Pays-Bas,NLD,2020-05-06,-34,-64,-49.5,-16,-36,-5,0,-9,131,44,78.5,16,10,12,-32,-48,-38
