country_name_fr,date,max_transit,min_transit,med_transit,max_retail,min_retail,med_retail,max_gp,min_gp,med_gp,max_parks,min_parks,med_parks,max_workplaces,min_workplaces,med_workplaces,max_res,min_res,med_res
Lituanie,2020-04-24,0.04,-0.55,-0.465,-0.32,-0.54,-0.465,0.15,-0.19,-0.135,1.05,0.4,0.555,-0.39,-0.55,-0.425,0.21,0.11,0.135
Lituanie,2020-04-25,-0.09,-0.47,-0.37,-0.42,-0.56,-0.49,-0.13,-0.21,-0.16,0.7,0.04,0.4,-0.15,-0.26,-0.22,0.06,0.03,0.05
Lituanie,2020-04-26,-0.1,-0.49,-0.39,-0.44,-0.53,-0.47,-0.13,-0.27,-0.2,0.62,0.39,0.55,-0.11,-0.24,-0.17,0.05,0.03,0.04
Lituanie,2020-04-27,-0.45,-0.54,-0.485,-0.35,-0.45,-0.4,-0.13,-0.2,-0.175,0.75,0.62,0.74,-0.39,-0.52,-0.44,0.2,0.11,0.15
Lituanie,2020-04-28,-0.04,-0.53,-0.48,-0.37,-0.45,-0.4,-0.07,-0.2,-0.13,0.73,0.38,0.65,-0.39,-0.53,-0.43,0.19,0.1,0.14
Lituanie,2020-04-29,-0.34,-0.53,-0.445,-0.34,-0.44,-0.375,-0.02,-0.16,-0.105,0.57,0.39,0.47,-0.37,-0.53,-0.41,0.21,0.1,0.135
Lituanie,2020-04-30,0.12,-0.47,-0.335,-0.25,-0.36,-0.29,0.07,-0.06,0.02,0.9,0.69,0.765,-0.37,-0.53,-0.42,0.16,0.08,0.11
Lituanie,2020-05-01,0.01,-0.59,-0.49,-0.45,-0.53,-0.49,-0.07,-0.24,-0.14,1.36,0.86,1.09,-0.71,-0.81,-0.76,0.21,0.16,0.19
Lituanie,2020-05-02,-0.02,-0.53,-0.34,-0.33,-0.55,-0.43,0.01,-0.24,-0.07,0.48,0.1,0.32,-0.17,-0.28,-0.21,0.07,0.04,0.05
Lituanie,2020-05-03,-0.23,-0.38,-0.305,-0.35,-0.44,-0.395,0.04,-0.12,-0.04,0.8,0.59,0.695,-0.06,-0.14,-0.1,-0.01,-0.02,-0.015
Lituanie,2020-05-04,0.01,-0.52,-0.48,-0.35,-0.43,-0.38,-0.08,-0.21,-0.19,0.89,0.79,0.81,-0.36,-0.5,-0.41,0.18,0.1,0.14
Lituanie,2020-05-05,-0.01,-0.49,-0.42,-0.34,-0.41,-0.36,-0.02,-0.16,-0.11,1.03,0.5,0.8,-0.36,-0.5,-0.4,0.18,0.11,0.13
Lituanie,2020-05-06,0.08,-0.54,-0.45,-0.32,-0.43,-0.37,0.02,-0.15,-0.08,0.67,0.32,0.49,-0.35,-0.5,-0.41,0.21,0.11,0.15
Lituanie,2020-05-07,-0.31,-0.5,-0.405,-0.28,-0.39,-0.345,0.05,-0.12,-0.075,0.71,0.45,0.555,-0.33,-0.49,-0.375,0.18,0.09,0.125
Lituanie,2020-05-08,0.25,-0.47,-0.3,-0.13,-0.4,-0.33,0.35,-0.07,0.04,1.36,0.52,0.755,-0.29,-0.47,-0.34,0.16,0.07,0.1
Lituanie,2020-05-09,-0.23,-0.23,-0.23,-0.35,-0.35,-0.35,0.02,0.02,0.02,1.09,1.09,1.09,-0.06,-0.06,-0.06,-0.01,-0.01,-0.01
Pays-Bas,2020-02-15,0.09,0.09,0.09,0.01,0.01,0.01,-0.01,-0.01,-0.01,0.17,0.17,0.17,-0.02,-0.02,-0.02,-0.01,-0.01,-0.01
Pays-Bas,2020-02-16,0.14,-0.16,-0.055,-0.05,-0.19,-0.1,0.01,-0.19,-0.095,-0.16,-0.48,-0.31,-0.01,-0.08,-0.03,0.02,0.01,0.015
Pays-Bas,2020-02-17,0.02,-0.24,-0.17,0.03,-0.03,0.02,0.01,-0.04,-0.03,0.52,-0.02,0.05,0.02,-0.22,-0.21,0.03,0.01,0.02
Pays-Bas,2020-02-18,-0.03,-0.21,-0.13,0.06,0.03,0.05,0.04,-0.03,-0.02,0.32,0.03,0.24,-0.05,-0.23,-0.18,0.03,0.01,0.03
Pays-Bas,2020-02-19,-0.05,-0.2,-0.17,0.04,0.01,0.025,-0.04,-0.07,-0.055,0.49,0.03,0.255,-0.17,-0.23,-0.205,0.03,0.02,0.02
Pays-Bas,2020-02-20,-0.03,-0.22,-0.16,0.03,-0.02,0.01,-0.01,-0.07,-0.05,0.18,-0.13,-0.05,-0.06,-0.23,-0.2,0.03,0.01,0.03
Pays-Bas,2020-02-21,0.15,-0.11,-0.08,0.18,-0.01,0.05,0.11,-0.02,0.01,0.37,0.14,0.23,-0.02,-0.24,-0.23,0.02,-0.01,0.02
Pays-Bas,2020-02-22,0.58,0.02,0.54,0.13,-0.04,0.02,0.01,-0.02,-0.01,0.04,-0.08,-0.03,-0.03,-0.05,-0.05,0.01,-0.01,-0.01
Pays-Bas,2020-02-23,0.36,-0.08,-0.05,0.17,-0.09,-0.055,-0.02,-0.16,-0.06,0.19,-0.38,-0.23,0.01,-0.05,-0.03,0.01,-0.01,0.01
Pays-Bas,2020-02-24,0.04,-0.15,-0.02,0.51,-0.07,0.06,0.09,-0.16,-0.06,0.87,-0.17,0.04,0.02,-0.57,-0.21,0.07,0.01,0.03
Pays-Bas,2020-02-25,-0.02,-0.12,-0.09,0.33,0.12,0.165,0.14,-0.01,0.06,1.17,0.09,0.32,-0.02,-0.48,-0.21,0.06,0.01,0.02
Pays-Bas,2020-02-26,0.02,-0.25,-0.11,0.13,-0.04,0.05,0.04,-0.08,0.03,0.52,-0.12,0.18,0.02,-0.3,-0.2,0.06,0.01,0.02
Pays-Bas,2020-02-27,0.03,-0.23,-0.1,0.03,-0.1,0,0.07,-0.07,-0.02,0.24,-0.17,-0.035,0.04,-0.23,-0.165,0.06,0.01,0.03
Pays-Bas,2020-02-28,0.03,-0.19,-0.12,0.05,-0.06,0.02,0.07,-0.06,0.02,0.32,-0.01,0.11,0.02,-0.21,-0.21,0.04,0.01,0.02
Pays-Bas,2020-02-29,0.09,-0.07,-0.03,-0.01,-0.09,-0.03,0.04,0.01,0.02,0.14,-0.06,-0.02,0.02,-0.04,-0.02,0.02,0.01,0.01
Pays-Bas,2020-03-01,0.05,0.02,0.035,0.09,0.02,0.055,0.04,-0.02,0.01,0.11,-0.03,0.04,-0.01,-0.02,-0.015,0.01,-0.01,0
Pays-Bas,2020-03-02,0.01,-0.03,-0.01,-0.03,-0.07,-0.055,0.02,-0.04,-0.015,0.01,-0.19,-0.1,0.04,0.01,0.02,0.01,0.01,0.01
Pays-Bas,2020-03-03,-0.04,-0.05,-0.045,0.01,-0.01,0,0.06,0.06,0.06,0.2,0.16,0.18,0.02,0.02,0.02,0.01,0.01,0.01
Pays-Bas,2020-03-04,-0.03,-0.03,-0.03,-0.01,-0.01,-0.01,0.05,0.05,0.05,0.12,0.12,0.12,0.02,0.02,0.02,0.01,0.01,0.01
Pays-Bas,2020-03-05,-0.02,-0.1,-0.045,-0.04,-0.12,-0.065,-0.01,-0.04,-0.02,-0.01,-0.18,-0.12,0.03,0.01,0.02,0.02,0.01,0.01
Pays-Bas,2020-03-06,0.01,-0.03,-0.01,0.01,-0.05,-0.02,0.06,0.02,0.04,0.16,0.01,0.05,0.04,0.01,0.03,0.02,0.01,0.01
Pays-Bas,2020-03-07,0.24,0.02,0.06,0.12,-0.01,0.04,0.02,-0.01,0.01,0.72,0.28,0.45,0.03,-0.01,0.01,0.01,-0.01,-0.01
Pays-Bas,2020-03-08,0.12,-0.1,-0.04,0.09,-0.09,-0.02,0.04,-0.05,0.02,0.09,-0.21,-0.09,0.01,-0.02,-0.01,0.01,0.01,0.01
Pays-Bas,2020-03-09,-0.02,-0.08,-0.04,0.1,-0.04,-0.02,0.05,0.01,0.02,0.17,-0.01,0.07,0.02,-0.03,0.01,0.03,0.01,0.01
Pays-Bas,2020-03-10,-0.02,-0.16,-0.04,0.05,-0.1,-0.05,0.03,-0.02,0.01,0.09,-0.15,-0.06,0.02,-0.09,0.02,0.06,0.01,0.02
Pays-Bas,2020-03-11,-0.05,-0.2,-0.095,0.03,-0.08,-0.015,0.06,0.02,0.04,0.21,-0.06,0.175,-0.01,-0.13,-0.015,0.06,0.02,0.02
Pays-Bas,2020-03-12,-0.04,-0.27,-0.11,-0.04,-0.14,-0.07,0.14,0.11,0.12,0.05,-0.12,-0.04,0.02,-0.17,-0.02,0.09,0.02,0.03
Pays-Bas,2020-03-13,-0.11,-0.37,-0.24,-0.02,-0.18,-0.13,0.28,0.19,0.24,0.34,-0.2,-0.01,-0.03,-0.19,-0.09,0.09,0.04,0.06
Pays-Bas,2020-03-14,-0.06,-0.37,-0.22,-0.02,-0.27,-0.16,0.16,0.04,0.08,0.59,-0.04,0.21,-0.01,-0.08,-0.06,0.07,0.05,0.06
Pays-Bas,2020-03-15,-0.14,-0.41,-0.29,-0.22,-0.39,-0.3,0.17,0.06,0.11,0.33,-0.05,0.15,-0.06,-0.14,-0.11,0.06,0.04,0.05
Pays-Bas,2020-03-16,-0.37,-0.62,-0.49,-0.16,-0.3,-0.23,0.21,0.08,0.17,0.59,0.27,0.33,-0.3,-0.46,-0.37,0.17,0.11,0.13
Pays-Bas,2020-03-17,-0.4,-0.67,-0.55,-0.18,-0.36,-0.27,0.16,0.02,0.11,0.72,0.25,0.51,-0.35,-0.52,-0.42,0.19,0.12,0.15
Pays-Bas,2020-03-18,-0.43,-0.67,-0.55,-0.27,-0.41,-0.33,0.08,-0.04,0.03,0.64,0.11,0.34,-0.37,-0.52,-0.42,0.18,0.13,0.15
Pays-Bas,2020-03-19,-0.49,-0.73,-0.605,-0.34,-0.46,-0.4,0.04,-0.06,0.01,0.31,-0.12,0.125,-0.39,-0.55,-0.46,0.22,0.15,0.175
Pays-Bas,2020-03-20,-0.5,-0.68,-0.605,-0.36,-0.5,-0.45,-0.02,-0.06,-0.04,0.2,-0.2,-0.07,-0.38,-0.52,-0.44,0.21,0.15,0.175
Pays-Bas,2020-03-21,-0.35,-0.64,-0.52,-0.4,-0.58,-0.48,-0.06,-0.12,-0.09,0.55,-0.11,0.26,-0.19,-0.32,-0.25,0.13,0.11,0.12
Pays-Bas,2020-03-22,-0.39,-0.69,-0.55,-0.5,-0.7,-0.6,-0.14,-0.29,-0.17,0.52,-0.08,0.22,-0.24,-0.37,-0.31,0.11,0.08,0.09
Pays-Bas,2020-03-23,-0.55,-0.74,-0.645,-0.27,-0.44,-0.355,-0.06,-0.13,-0.08,0.31,-0.04,0.09,-0.42,-0.57,-0.485,0.21,0.15,0.17
Pays-Bas,2020-03-24,-0.53,-0.76,-0.65,-0.35,-0.48,-0.41,-0.06,-0.16,-0.1,0.61,0.13,0.25,-0.44,-0.6,-0.5,0.23,0.16,0.19
Pays-Bas,2020-03-25,-0.51,-0.74,-0.63,-0.4,-0.5,-0.43,-0.12,-0.2,-0.15,0.79,0.17,0.27,-0.43,-0.58,-0.48,0.21,0.15,0.17
Pays-Bas,2020-03-26,-0.54,-0.77,-0.66,-0.41,-0.52,-0.47,-0.11,-0.2,-0.14,0.49,-0.03,0.13,-0.45,-0.6,-0.5,0.24,0.17,0.2
Pays-Bas,2020-03-27,-0.54,-0.72,-0.63,-0.42,-0.55,-0.48,-0.12,-0.19,-0.14,0.55,0.01,0.24,-0.43,-0.56,-0.47,0.22,0.16,0.19
Pays-Bas,2020-03-28,-0.44,-0.73,-0.585,-0.46,-0.61,-0.535,-0.16,-0.22,-0.195,0.39,-0.24,0.05,-0.22,-0.36,-0.29,0.15,0.12,0.13
Pays-Bas,2020-03-29,-0.51,-0.78,-0.64,-0.56,-0.76,-0.65,-0.25,-0.4,-0.29,0.02,-0.59,-0.27,-0.28,-0.4,-0.34,0.12,0.09,0.11
Pays-Bas,2020-03-30,-0.55,-0.76,-0.66,-0.37,-0.5,-0.42,-0.16,-0.25,-0.21,0.1,-0.19,-0.03,-0.44,-0.6,-0.5,0.23,0.16,0.19
Pays-Bas,2020-03-31,-0.53,-0.75,-0.64,-0.33,-0.46,-0.39,-0.1,-0.19,-0.14,0.86,0.13,0.41,-0.44,-0.6,-0.5,0.23,0.16,0.18
Pays-Bas,2020-04-01,-0.53,-0.75,-0.64,-0.39,-0.5,-0.42,-0.13,-0.21,-0.16,0.53,0.01,0.16,-0.43,-0.57,-0.48,0.21,0.15,0.17
Pays-Bas,2020-04-02,-0.56,-0.78,-0.67,-0.4,-0.52,-0.46,-0.14,-0.22,-0.16,0.21,-0.18,0.01,-0.44,-0.59,-0.52,0.25,0.17,0.19
Pays-Bas,2020-04-03,-0.55,-0.74,-0.64,-0.41,-0.55,-0.475,-0.09,-0.17,-0.13,0.29,-0.23,0.045,-0.41,-0.54,-0.46,0.21,0.16,0.19
Pays-Bas,2020-04-04,-0.33,-0.71,-0.51,-0.4,-0.59,-0.5,-0.13,-0.19,-0.16,0.61,-0.26,0.16,-0.21,-0.34,-0.28,0.14,0.11,0.12
Pays-Bas,2020-04-05,-0.27,-0.71,-0.46,-0.42,-0.66,-0.54,-0.13,-0.27,-0.15,1.08,-0.05,0.42,-0.22,-0.35,-0.28,0.09,0.06,0.08
Pays-Bas,2020-04-06,-0.52,-0.73,-0.62,-0.25,-0.44,-0.34,-0.12,-0.19,-0.15,0.75,-0.08,0.37,-0.43,-0.58,-0.48,0.21,0.14,0.17
Pays-Bas,2020-04-07,-0.46,-0.72,-0.6,-0.25,-0.42,-0.34,-0.05,-0.16,-0.08,1.07,0.29,0.61,-0.43,-0.58,-0.48,0.21,0.14,0.17
Pays-Bas,2020-04-08,-0.43,-0.7,-0.58,-0.28,-0.43,-0.35,-0.06,-0.15,-0.09,1.28,0.23,0.65,-0.42,-0.56,-0.46,0.19,0.13,0.15
Pays-Bas,2020-04-09,-0.48,-0.73,-0.61,-0.31,-0.44,-0.37,-0.01,-0.11,-0.03,0.9,-0.04,0.37,-0.43,-0.58,-0.5,0.22,0.14,0.18
Pays-Bas,2020-04-10,-0.49,-0.71,-0.6,-0.3,-0.46,-0.39,0.03,-0.1,-0.03,0.87,-0.12,0.46,-0.48,-0.59,-0.53,0.21,0.15,0.18
Pays-Bas,2020-04-11,-0.25,-0.67,-0.475,-0.36,-0.54,-0.45,0.01,-0.09,-0.04,1.06,-0.16,0.34,-0.17,-0.3,-0.24,0.12,0.09,0.11
Pays-Bas,2020-04-12,-0.24,-0.73,-0.49,-0.61,-0.81,-0.7,-0.33,-0.73,-0.58,0.97,-0.17,0.42,-0.21,-0.35,-0.28,0.09,0.06,0.08
Pays-Bas,2020-04-13,-0.67,-0.82,-0.74,-0.52,-0.62,-0.565,-0.42,-0.54,-0.475,0.51,-0.24,0.225,-0.82,-0.88,-0.85,0.28,0.23,0.26
Pays-Bas,2020-04-14,-0.52,-0.74,-0.63,-0.31,-0.46,-0.38,-0.07,-0.17,-0.11,0.43,-0.03,0.19,-0.41,-0.56,-0.46,0.21,0.14,0.17
Pays-Bas,2020-04-15,-0.45,-0.7,-0.58,-0.3,-0.44,-0.37,-0.1,-0.18,-0.13,1.02,0.14,0.5,-0.4,-0.53,-0.44,0.19,0.13,0.15
Pays-Bas,2020-04-16,-0.45,-0.72,-0.6,-0.31,-0.46,-0.39,-0.08,-0.16,-0.09,0.95,0.19,0.48,-0.4,-0.56,-0.45,0.22,0.14,0.17
Pays-Bas,2020-04-17,-0.45,-0.7,-0.59,-0.33,-0.49,-0.41,-0.05,-0.14,-0.09,0.76,-0.11,0.41,-0.38,-0.51,-0.42,0.2,0.13,0.16
Pays-Bas,2020-04-18,-0.25,-0.7,-0.47,-0.38,-0.56,-0.49,-0.09,-0.18,-0.14,0.93,-0.48,-0.01,-0.13,-0.27,-0.19,0.13,0.09,0.12
Pays-Bas,2020-04-19,-0.24,-0.7,-0.425,-0.37,-0.63,-0.485,-0.12,-0.22,-0.16,1.12,0.05,0.655,-0.14,-0.28,-0.21,0.09,0.06,0.075
Pays-Bas,2020-04-20,-0.48,-0.7,-0.59,-0.21,-0.41,-0.3,-0.09,-0.16,-0.12,0.66,0.06,0.43,-0.41,-0.56,-0.46,0.2,0.13,0.16
Pays-Bas,2020-04-21,-0.48,-0.71,-0.6,-0.22,-0.42,-0.3,-0.04,-0.12,-0.07,0.91,0.21,0.57,-0.4,-0.55,-0.45,0.2,0.14,0.16
Pays-Bas,2020-04-22,-0.41,-0.67,-0.56,-0.26,-0.42,-0.32,-0.07,-0.14,-0.1,1.17,0.22,0.7,-0.39,-0.52,-0.42,0.18,0.12,0.14
Pays-Bas,2020-04-23,-0.4,-0.69,-0.56,-0.25,-0.42,-0.33,-0.01,-0.1,-0.06,1.25,0.33,0.7,-0.4,-0.54,-0.44,0.2,0.13,0.16
Pays-Bas,2020-04-24,-0.42,-0.67,-0.56,-0.27,-0.45,-0.35,-0.02,-0.09,-0.04,0.94,-0.04,0.53,-0.38,-0.5,-0.42,0.18,0.12,0.15
Pays-Bas,2020-04-25,-0.2,-0.68,-0.44,-0.31,-0.49,-0.41,-0.01,-0.1,-0.06,0.98,-0.23,0.32,-0.11,-0.24,-0.17,0.11,0.08,0.1
Pays-Bas,2020-04-26,-0.1,-0.67,-0.4,-0.25,-0.53,-0.425,0.03,-0.16,-0.06,1.34,0.05,0.675,-0.13,-0.24,-0.19,0.07,0.05,0.065
Pays-Bas,2020-04-27,-0.44,-0.74,-0.63,-0.16,-0.46,-0.32,-0.13,-0.24,-0.18,1.99,0.43,1.2,-0.73,-0.84,-0.79,0.23,0.18,0.21
Pays-Bas,2020-04-28,-0.52,-0.73,-0.625,-0.27,-0.47,-0.335,-0.03,-0.13,-0.085,0.38,-0.27,0.06,-0.41,-0.56,-0.465,0.19,0.12,0.15
Pays-Bas,2020-04-29,-0.42,-0.68,-0.55,-0.25,-0.42,-0.31,-0.04,-0.12,-0.08,0.72,-0.13,0.25,-0.39,-0.53,-0.43,0.18,0.12,0.14
Pays-Bas,2020-04-30,-0.43,-0.71,-0.6,-0.27,-0.44,-0.34,-0.03,-0.11,-0.06,0.69,-0.14,0.2,-0.39,-0.55,-0.44,0.21,0.13,0.16
Pays-Bas,2020-05-01,-0.46,-0.69,-0.585,-0.33,-0.49,-0.39,-0.02,-0.13,-0.085,0.56,-0.16,0.02,-0.38,-0.5,-0.415,0.19,0.13,0.16
Pays-Bas,2020-05-02,-0.24,-0.67,-0.465,-0.34,-0.51,-0.41,-0.05,-0.12,-0.08,0.83,-0.25,0.11,-0.09,-0.22,-0.16,0.12,0.09,0.11
Pays-Bas,2020-05-03,-0.09,-0.67,-0.41,-0.3,-0.53,-0.45,-0.08,-0.2,-0.12,1.29,0.2,0.59,-0.08,-0.2,-0.14,0.08,0.05,0.06
Pays-Bas,2020-05-04,-0.44,-0.68,-0.57,-0.07,-0.31,-0.18,-0.02,-0.13,-0.08,1.1,0.34,0.6,-0.45,-0.59,-0.51,0.19,0.13,0.16
Pays-Bas,2020-05-05,-0.44,-0.71,-0.61,-0.21,-0.4,-0.28,-0.05,-0.14,-0.08,1.88,0.82,1.23,-0.61,-0.76,-0.7,0.23,0.17,0.2
Pays-Bas,2020-05-06,-0.34,-0.64,-0.52,-0.19,-0.36,-0.26,-0.03,-0.09,-0.05,1.31,0.6,0.74,-0.35,-0.48,-0.4,0.16,0.1,0.13
Pays-Bas,2020-05-07,-0.36,-0.68,-0.55,-0.19,-0.37,-0.29,0.05,-0.07,-0.025,1.36,0.48,0.725,-0.33,-0.5,-0.415,0.18,0.11,0.14
Pays-Bas,2020-05-08,-0.31,-0.63,-0.5,-0.21,-0.39,-0.29,0.06,-0.04,0.02,1.86,0.46,0.83,-0.3,-0.45,-0.36,0.16,0.09,0.12
Pays-Bas,2020-05-09,0.05,-0.58,-0.325,-0.25,-0.41,-0.34,0.08,-0.03,0.04,2.36,0.47,0.91,-0.01,-0.15,-0.07,0.07,0.04,0.06
Pologne,2020-02-15,0.14,-0.07,0.095,0.2,-0.07,0.04,0.03,-0.09,-0.035,0.48,-0.12,0.335,0.02,-0.06,-0.02,-0.01,-0.03,-0.025
Pologne,2020-02-16,0.18,0.02,0.07,0.22,0.01,0.12,0.09,-0.23,-0.11,0.46,-0.1,0.15,0.01,-0.05,-0.02,0.02,-0.03,0.01
Pologne,2020-02-17,0.25,-0.09,0.13,0.11,0.03,0.06,0.08,-0.04,0.03,0.28,0.09,0.14,0.3,-0.19,0.24,0.01,-0.03,-0.01
Pologne,2020-02-18,0.15,-0.1,-0.01,0.08,0.03,0.04,0.03,-0.05,-0.03,0.21,-0.01,0.11,0.03,-0.18,0.01,0.03,0.01,0.01
Pologne,2020-02-19,0.06,-0.1,-0.09,0.08,0.04,0.05,0.03,-0.06,-0.04,0.2,0.02,0.07,0.02,-0.18,-0.15,0.03,-0.01,0.02
Pologne,2020-02-20,0.09,-0.07,0,0.11,0.04,0.075,0.01,-0.05,0,0.36,0.08,0.255,0.03,-0.18,-0.07,0.02,-0.01,0
Pologne,2020-02-21,0.13,-0.13,0.02,0.07,-0.04,0.01,0.02,-0.09,-0.01,0.19,-0.16,0.03,0.27,-0.2,0.03,0.03,-0.02,0.01
Pologne,2020-02-22,0.08,-0.02,0.05,0.07,-0.04,0.05,-0.01,-0.05,-0.03,0.17,-0.04,0.13,0.05,-0.03,0.02,0.01,-0.03,-0.01
Pologne,2020-02-23,0.11,-0.06,0.02,-0.03,-0.14,-0.07,-0.11,-0.41,-0.245,-0.04,-0.46,-0.315,-0.01,-0.07,-0.04,0.03,-0.01,0.01
Pologne,2020-02-24,0.14,0.01,0.11,0.05,-0.05,0.02,0.06,0.01,0.03,0.07,-0.13,-0.01,0.28,0.02,0.25,-0.01,-0.02,-0.01
Pologne,2020-02-25,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.15,0.15,0.15,0.02,0.02,0.02,0.01,0.01,0.01
Pologne,2020-02-26,0.06,0.01,0.02,0.01,-0.09,-0.01,-0.01,-0.05,-0.02,0.07,-0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01
Pologne,2020-02-27,0.05,0.03,0.04,0.05,0.05,0.05,0.03,0.03,0.03,0.17,0.11,0.14,0.02,0.01,0.015,0.01,0.01,0.01
Pologne,2020-02-28,0.16,0.05,0.105,0.07,-0.01,0.045,0.08,0.03,0.045,0.13,-0.04,0.055,0.29,0.09,0.265,-0.01,-0.02,-0.01
Pologne,2020-02-29,0.08,-0.02,0.02,0.11,-0.01,0.04,0.06,0.01,0.03,0.36,-0.1,0.08,0.07,0.01,0.04,0.02,-0.01,0.01
Pologne,2020-03-01,0.12,0.04,0.085,0.11,-0.04,0.03,0.08,-0.15,-0.075,0.33,-0.13,0.205,0.02,0.01,0.01,0.03,-0.01,0.01
Pologne,2020-03-02,0.16,0.02,0.09,0.05,-0.02,0.03,0.08,0.02,0.05,0.05,-0.12,-0.06,0.31,0.04,0.26,-0.01,-0.02,-0.01
Pologne,2020-03-03,0.13,-0.04,0.02,0.05,-0.03,0.005,0.06,-0.04,0.02,0.22,-0.18,0.025,0.27,0.03,0.035,0.02,-0.01,0
Pologne,2020-03-04,0.03,-0.05,-0.01,0.07,-0.03,0.02,0.07,0.03,0.05,0.16,-0.2,-0.02,0.04,0.01,0.025,0.01,-0.01,0
Pologne,2020-03-05,0.09,0.01,0.065,0.08,0.04,0.045,0.08,0.05,0.055,0.37,0.09,0.21,0.09,0.02,0.05,0.01,-0.01,-0.01
Pologne,2020-03-06,0.17,0.01,0.06,0.07,0.02,0.04,0.06,0.02,0.04,0.11,-0.02,0.05,0.34,0.02,0.24,0.01,-0.02,-0.01
Pologne,2020-03-07,0.05,-0.07,0.015,0.16,0.06,0.085,0.07,0.04,0.065,0.11,-0.11,0.04,0.05,0.02,0.025,0.01,-0.01,0.01
Pologne,2020-03-08,0.25,0.05,0.13,0.42,0.09,0.265,0.19,-0.03,0.08,0.88,-0.01,0.27,0.07,0.01,0.045,0.02,-0.02,-0.01
Pologne,2020-03-09,0.19,0.02,0.09,0.1,0.01,0.05,0.09,0.02,0.05,0.3,-0.07,0.09,0.32,0.03,0.25,-0.01,-0.03,-0.02
Pologne,2020-03-10,0.11,-0.03,0.01,0.1,0.01,0.06,0.16,0.06,0.11,0.3,0.04,0.17,0.27,0.02,0.03,0.02,-0.02,-0.01
Pologne,2020-03-11,0.15,-0.12,-0.025,0.09,-0.04,0.05,0.39,0.26,0.34,0.22,-0.23,0.12,0.14,-0.05,0,0.02,-0.01,0
Pologne,2020-03-12,-0.07,-0.29,-0.19,-0.09,-0.23,-0.13,0.26,0.09,0.19,0.04,-0.27,-0.13,-0.12,-0.25,-0.16,0.08,0.05,0.06
Pologne,2020-03-13,-0.2,-0.41,-0.3,-0.19,-0.38,-0.28,0.11,-0.07,0.07,-0.02,-0.49,-0.24,0.01,-0.28,-0.17,0.14,0.07,0.09
Pologne,2020-03-14,-0.22,-0.46,-0.37,-0.33,-0.6,-0.51,-0.07,-0.26,-0.17,0.26,-0.6,-0.24,-0.09,-0.18,-0.13,0.12,0.06,0.1
Pologne,2020-03-15,-0.38,-0.62,-0.52,-0.59,-0.78,-0.69,-0.34,-0.54,-0.42,0.25,-0.42,-0.155,-0.21,-0.32,-0.26,0.12,0.08,0.1
Pologne,2020-03-16,-0.33,-0.58,-0.47,-0.38,-0.57,-0.48,-0.15,-0.26,-0.22,0.15,-0.54,-0.14,-0.14,-0.45,-0.23,0.2,0.1,0.14
Pologne,2020-03-17,-0.42,-0.6,-0.48,-0.44,-0.6,-0.51,-0.23,-0.32,-0.26,0.28,-0.43,0.08,-0.22,-0.5,-0.38,0.23,0.13,0.16
Pologne,2020-03-18,-0.41,-0.6,-0.475,-0.4,-0.58,-0.49,-0.19,-0.28,-0.245,0.54,-0.36,0.18,-0.31,-0.51,-0.395,0.22,0.13,0.16
Pologne,2020-03-19,-0.43,-0.62,-0.53,-0.41,-0.57,-0.52,-0.2,-0.28,-0.24,0.33,-0.34,-0.03,-0.36,-0.52,-0.4,0.23,0.15,0.16
Pologne,2020-03-20,-0.46,-0.65,-0.56,-0.48,-0.61,-0.55,-0.21,-0.29,-0.23,0.08,-0.61,-0.25,-0.2,-0.51,-0.36,0.25,0.14,0.18
Pologne,2020-03-21,-0.47,-0.71,-0.59,-0.56,-0.7,-0.64,-0.28,-0.36,-0.32,-0.08,-0.79,-0.4,-0.22,-0.33,-0.26,0.16,0.1,0.14
Pologne,2020-03-22,-0.52,-0.77,-0.66,-0.68,-0.84,-0.75,-0.47,-0.66,-0.53,-0.05,-0.73,-0.44,-0.27,-0.4,-0.33,0.14,0.09,0.12
Pologne,2020-03-23,-0.48,-0.67,-0.55,-0.44,-0.61,-0.52,-0.22,-0.3,-0.25,-0.09,-0.72,-0.31,-0.22,-0.53,-0.31,0.23,0.13,0.16
Pologne,2020-03-24,-0.47,-0.66,-0.57,-0.44,-0.59,-0.51,-0.18,-0.28,-0.21,0.02,-0.67,-0.27,-0.26,-0.54,-0.43,0.25,0.15,0.19
Pologne,2020-03-25,-0.52,-0.7,-0.57,-0.52,-0.66,-0.58,-0.26,-0.36,-0.29,-0.11,-0.72,-0.38,-0.35,-0.56,-0.45,0.26,0.16,0.2
Pologne,2020-03-26,-0.53,-0.7,-0.6,-0.51,-0.65,-0.57,-0.28,-0.38,-0.3,-0.14,-0.67,-0.29,-0.4,-0.56,-0.44,0.26,0.16,0.2
Pologne,2020-03-27,-0.53,-0.7,-0.605,-0.51,-0.65,-0.57,-0.26,-0.35,-0.28,0.02,-0.63,-0.22,-0.25,-0.55,-0.41,0.27,0.15,0.2
Pologne,2020-03-28,-0.45,-0.69,-0.55,-0.57,-0.69,-0.63,-0.3,-0.39,-0.34,0.45,-0.59,-0.02,-0.22,-0.34,-0.27,0.15,0.1,0.12
